latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.75,23.625,349.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),is_day (),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),precipitation (mm),rain (mm),showers (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),pressure_msl (hPa),surface_pressure (hPa)
2026-05-22T11:15,19.3,70,18.4,1,15.1,320,35.6,0.00,0.00,0.00,0.00,2,82,1022.2,981.5

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),precipitation_probability (%),evapotranspiration (mm),wind_speed_10m (km/h),wind_speed_80m (km/h),wind_speed_120m (km/h),wind_speed_180m (km/h),wind_direction_10m (°),wind_direction_80m (°),wind_direction_120m (°),wind_direction_180m (°),wind_gusts_10m (km/h),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),soil_temperature_0cm (°C),soil_temperature_6cm (°C),soil_temperature_18cm (°C),soil_temperature_54cm (°C),soil_moisture_0_to_1cm (m³/m³),soil_moisture_1_to_3cm (m³/m³),soil_moisture_3_to_9cm (m³/m³),soil_moisture_9_to_27cm (m³/m³),soil_moisture_27_to_81cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2026-05-18T17:00,14.3,78,0.00,3,0.06,12.1,21.9,23.5,24.3,323,324,324,325,30.6,91,84,48,0,14.5,16.0,15.6,13.1,0.274,0.270,0.251,0.254,0.288,71.0,19.0,52.0,85.4,71.0,297.7,44.2,11.8,32.4,53.1,44.2,185.3
2026-05-18T18:00,13.7,79,0.00,0,0.03,11.4,20.5,22.1,22.9,325,326,326,327,28.8,99,98,70,0,13.8,15.6,15.5,13.1,0.269,0.268,0.254,0.255,0.288,12.0,1.0,11.0,11.8,12.0,78.5,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18T19:00,13.2,80,0.00,0,0.02,5.9,10.5,12.0,14.7,313,319,321,324,25.9,99,92,95,0,13.4,14.9,15.4,13.1,0.267,0.266,0.255,0.255,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18T20:00,13.0,79,0.00,3,0.01,4.1,7.7,8.9,10.5,285,298,302,311,16.9,98,95,41,0,13.1,14.5,15.3,13.1,0.265,0.264,0.256,0.255,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18T21:00,12.8,80,0.00,3,0.01,3.7,7.7,8.4,10.7,299,307,310,318,11.5,85,76,47,0,12.8,14.2,15.2,13.1,0.263,0.263,0.257,0.255,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18T22:00,12.4,82,0.00,0,0.01,2.9,6.4,7.1,8.7,277,297,300,308,10.1,87,78,51,0,12.1,13.9,15.0,13.2,0.262,0.262,0.258,0.256,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18T23:00,12.1,84,0.00,3,0.01,2.5,6.1,7.1,8.3,278,298,300,304,8.6,87,76,56,0,11.8,13.5,14.8,13.2,0.260,0.261,0.258,0.256,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-19T00:00,11.7,86,0.00,5,-0.00,1.8,5.1,5.6,7.7,307,321,320,323,6.8,87,74,58,0,11.2,13.0,14.6,13.2,0.264,0.264,0.262,0.262,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-19T01:00,11.5,87,0.00,0,-0.00,1.8,3.8,4.9,6.8,281,319,324,328,5.0,94,81,77,20,11.2,12.7,14.4,13.2,0.263,0.263,0.262,0.262,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-19T02:00,11.5,87,0.00,0,-0.00,1.8,3.6,4.6,6.3,259,315,321,329,4.7,99,87,67,92,11.4,12.6,14.2,13.2,0.262,0.263,0.262,0.262,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-19T03:00,11.5,88,0.00,0,-0.00,1.4,3.9,5.0,7.4,270,326,330,337,5.4,97,95,69,6,11.4,12.4,14.1,13.2,0.261,0.262,0.262,0.262,0.293,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,27.4
2026-05-19T04:00,11.8,87,0.00,0,-0.00,1.8,4.3,5.5,7.4,270,318,328,337,6.8,100,98,75,4,11.9,12.5,13.9,13.2,0.260,0.261,0.262,0.263,0.293,13.0,1.0,12.0,9.3,13.0,136.0,23.6,1.8,21.8,16.9,23.6,246.8
2026-05-19T05:00,12.3,84,0.00,3,0.01,1.8,3.8,4.9,7.1,281,311,324,336,8.3,99,90,97,22,12.8,12.8,13.8,13.2,0.259,0.261,0.262,0.263,0.293,50.0,9.0,41.0,33.5,50.0,359.5,65.6,11.8,53.8,43.9,65.6,471.8
2026-05-19T06:00,12.5,81,0.00,3,0.04,2.6,3.1,3.4,6.5,326,324,328,341,10.8,100,99,70,2,14.1,13.0,13.6,13.2,0.258,0.260,0.262,0.263,0.293,108.0,16.0,92.0,36.8,108.0,581.0,127.7,18.9,108.8,43.5,127.7,687.1
2026-05-19T07:00,13.3,77,0.00,0,0.07,3.0,3.7,4.1,4.1,346,349,345,345,11.5,100,100,59,0,15.6,13.8,13.6,13.2,0.257,0.259,0.261,0.263,0.293,196.0,42.0,154.0,71.5,196.0,785.2,219.2,47.0,172.2,80.0,219.2,878.0
2026-05-19T08:00,13.7,75,0.00,0,0.09,3.3,4.0,4.0,4.0,13,5,5,5,10.8,100,100,72,1,15.1,14.4,13.6,13.2,0.255,0.258,0.261,0.263,0.293,191.0,21.0,170.0,29.3,191.0,958.4,205.6,22.6,183.0,31.5,205.6,1031.5
2026-05-19T09:00,15.2,66,0.00,0,0.11,2.7,2.7,2.7,2.7,23,23,23,23,11.2,95,86,71,4,18.7,15.2,13.7,13.1,0.253,0.257,0.260,0.263,0.293,257.0,44.0,213.0,54.0,257.0,1088.7,268.4,46.0,222.5,56.4,268.4,1137.2
2026-05-19T10:00,16.4,61,0.00,0,0.18,2.1,2.3,2.3,2.3,59,51,51,51,9.0,95,89,65,5,19.3,16.1,13.8,13.1,0.250,0.255,0.259,0.263,0.292,411.0,123.0,288.0,140.9,411.0,1167.3,418.2,125.2,293.1,143.3,418.2,1187.9
2026-05-19T11:00,17.5,57,0.00,0,0.20,1.8,1.9,2.3,2.3,101,112,108,108,9.7,93,84,72,3,21.9,16.9,14.0,13.1,0.247,0.253,0.258,0.263,0.292,444.0,173.0,271.0,194.5,444.0,1188.9,440.7,171.7,269.0,193.1,440.7,1180.1
2026-05-19T12:00,18.0,59,0.00,0,0.24,2.6,3.2,3.2,3.2,106,117,117,117,10.1,97,65,50,89,22.1,17.6,14.2,13.1,0.245,0.251,0.257,0.263,0.292,537.0,245.0,292.0,284.3,537.0,1152.0,519.5,237.0,282.5,275.0,519.5,1114.4
2026-05-19T13:00,18.9,54,0.00,0,0.24,2.4,2.7,2.7,2.3,63,67,67,72,9.7,94,63,44,75,22.0,18.5,14.5,13.1,0.241,0.249,0.256,0.262,0.292,559.0,269.0,290.0,339.5,559.0,1059.0,525.3,252.8,272.5,319.1,525.3,995.3
2026-05-19T14:00,19.4,52,0.00,0,0.22,2.9,3.2,3.2,3.2,30,27,27,27,9.4,75,43,26,39,22.4,19.0,14.8,13.1,0.238,0.246,0.255,0.262,0.292,489.0,264.0,225.0,385.0,489.0,916.5,443.3,239.3,204.0,349.1,443.3,830.9
2026-05-19T15:00,20.3,46,0.00,0,0.18,4.0,4.7,4.7,5.1,360,360,360,356,11.9,68,34,39,25,22.2,19.7,15.2,13.2,0.236,0.244,0.254,0.262,0.292,398.0,230.0,168.0,418.8,398.0,734.1,342.9,198.2,144.8,360.9,342.9,632.5
2026-05-19T16:00,19.8,46,0.00,0,0.13,6.6,9.2,9.2,9.2,351,349,349,349,16.6,95,79,37,59,19.5,19.2,15.5,13.2,0.235,0.243,0.252,0.262,0.292,239.0,120.0,119.0,306.0,239.0,524.2,188.5,94.7,93.9,241.4,188.5,413.5
2026-05-19T17:00,19.0,51,0.00,0,0.06,10.5,18.6,19.4,19.6,338,338,338,340,24.1,81,59,27,44,17.3,18.4,15.7,13.2,0.235,0.242,0.251,0.262,0.292,118.0,42.0,76.0,186.4,118.0,301.1,74.0,26.4,47.7,117.0,74.0,189.0
2026-05-19T18:00,17.5,57,0.00,0,0.03,9.0,21.0,25.1,25.5,323,329,335,337,25.2,91,51,61,55,16.2,17.7,15.8,13.2,0.235,0.241,0.251,0.262,0.291,21.0,3.0,18.0,34.9,21.0,81.8,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-19T19:00,16.2,63,0.00,0,0.02,5.6,14.7,16.9,22.9,315,329,333,344,22.0,39,38,3,5,14.5,16.6,15.9,13.2,0.235,0.240,0.250,0.262,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-19T20:00,14.9,69,0.00,0,0.01,4.8,12.5,14.4,19.5,283,316,323,335,14.8,54,44,7,12,13.4,15.7,15.8,13.2,0.235,0.240,0.249,0.262,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-19T21:00,14.5,72,0.00,0,0.01,5.8,15.3,16.9,20.2,274,304,310,320,15.1,48,46,4,0,13.5,15.1,15.7,13.2,0.235,0.240,0.249,0.261,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-19T22:00,13.8,74,0.00,0,0.01,5.9,14.0,15.8,18.7,259,293,297,308,16.6,34,31,6,0,12.6,14.5,15.5,13.3,0.235,0.239,0.248,0.261,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-19T23:00,13.2,77,0.00,0,0.01,5.1,14.2,16.3,19.5,266,294,298,304,15.5,44,29,22,6,11.8,14.0,15.4,13.3,0.235,0.239,0.248,0.261,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-20T00:00,12.6,82,0.00,3,0.01,5.8,15.1,17.2,20.9,270,298,303,311,15.8,35,32,7,0,11.6,13.5,15.1,13.3,0.233,0.236,0.245,0.260,0.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-20T01:00,12.3,83,0.00,0,-0.00,5.4,14.2,16.4,20.5,262,294,299,308,15.8,51,35,39,0,11.4,13.2,14.9,13.3,0.233,0.236,0.245,0.260,0.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-20T02:00,12.0,85,0.00,0,-0.00,4.8,13.2,15.1,18.5,257,292,298,307,15.5,44,27,34,0,10.9,12.9,14.7,13.3,0.233,0.236,0.244,0.260,0.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-20T03:00,11.6,87,0.00,0,-0.00,5.4,12.9,16.1,19.9,250,288,294,302,14.4,41,24,30,0,10.6,12.5,14.5,13.3,0.234,0.236,0.244,0.260,0.290,1.0,0.0,1.0,0.0,0.0,2.3,13.6,0.0,13.6,0.0,0.0,31.0
2026-05-20T04:00,12.3,86,0.00,0,0.01,4.6,12.0,15.0,19.5,252,291,297,304,14.4,48,33,31,0,12.4,12.5,14.3,13.3,0.234,0.237,0.244,0.260,0.290,52.0,14.0,38.0,129.0,52.0,139.4,93.2,25.1,68.1,231.3,93.2,250.0
2026-05-20T05:00,14.5,79,0.00,0,0.03,5.1,12.2,15.5,21.3,278,298,301,304,15.1,39,20,25,0,15.9,13.2,14.1,13.3,0.234,0.237,0.244,0.260,0.290,179.0,84.0,95.0,309.6,179.0,362.5,234.3,110.0,124.4,405.4,234.3,474.6
2026-05-20T06:00,16.1,73,0.00,0,0.09,8.2,11.8,13.0,18.0,311,310,312,307,22.0,54,31,37,2,18.4,14.4,14.1,13.3,0.232,0.236,0.244,0.260,0.290,325.0,197.0,128.0,451.1,325.0,583.6,384.0,232.8,151.2,533.0,384.0,689.5
2026-05-20T07:00,17.4,71,0.00,3,0.15,12.3,16.9,17.1,17.4,320,320,321,320,29.5,48,38,17,0,20.8,15.9,14.1,13.3,0.230,0.235,0.243,0.259,0.290,478.0,316.0,162.0,536.2,478.0,787.5,534.2,353.2,181.1,599.3,534.2,880.1
2026-05-20T08:00,18.7,63,0.00,0,0.21,12.1,16.4,17.1,17.4,333,334,335,336,29.9,60,45,31,0,22.7,17.3,14.3,13.3,0.227,0.234,0.243,0.259,0.289,610.0,413.0,197.0,574.6,610.0,960.4,656.4,444.4,212.0,618.3,656.4,1033.4
2026-05-20T09:00,20.1,54,0.00,0,0.26,12.7,17.2,17.7,18.0,325,327,327,327,32.0,59,35,38,6,24.2,18.7,14.6,13.3,0.224,0.232,0.242,0.258,0.289,679.0,429.0,250.0,525.7,679.0,1090.5,709.1,448.0,261.1,549.0,709.1,1138.9
2026-05-20T10:00,21.0,52,0.00,3,0.28,14.3,19.6,20.4,20.7,317,317,318,319,35.3,59,38,29,9,25.4,19.8,15.0,13.3,0.220,0.230,0.241,0.258,0.289,752.0,506.0,246.0,578.4,752.0,1169.1,765.2,514.9,250.3,588.5,765.2,1189.6
2026-05-20T11:00,21.8,47,0.00,0,0.29,15.5,21.9,22.7,23.0,324,324,324,325,38.2,71,41,49,2,26.2,20.6,15.3,13.3,0.217,0.228,0.240,0.257,0.289,792.0,564.0,228.0,633.0,792.0,1190.6,786.1,559.8,226.3,628.3,786.1,1181.8
2026-05-20T12:00,22.0,44,0.00,0,0.28,16.9,24.8,25.6,26.1,331,330,331,330,41.0,49,46,3,0,25.0,20.9,15.7,13.3,0.213,0.226,0.239,0.257,0.289,737.0,501.0,236.0,580.2,737.0,1153.8,713.1,484.7,228.3,561.3,713.1,1116.3
2026-05-20T13:00,22.3,42,0.00,0,0.27,17.1,26.1,27.2,27.7,332,332,332,332,41.0,71,45,44,3,24.6,21.1,16.1,13.3,0.210,0.223,0.238,0.256,0.289,681.0,442.0,239.0,556.6,681.0,1061.1,640.2,415.5,224.7,523.2,640.2,997.4
2026-05-20T14:00,22.1,41,0.00,3,0.24,16.8,26.9,28.2,29.0,332,332,332,332,41.0,82,48,46,35,23.0,21.0,16.4,13.3,0.207,0.221,0.236,0.256,0.288,530.0,305.0,225.0,443.5,530.0,918.8,480.7,276.6,204.1,402.3,480.7,833.4
2026-05-20T15:00,22.0,42,0.00,0,0.20,17.6,29.6,31.2,32.4,332,333,333,333,40.7,60,43,27,1,22.5,20.9,16.7,13.4,0.206,0.219,0.235,0.256,0.288,405.0,222.0,183.0,402.6,405.0,736.7,349.3,191.4,157.8,347.2,349.3,635.3
2026-05-20T16:00,21.5,42,0.00,0,0.14,17.1,30.4,32.7,34.0,332,334,335,334,40.0,52,38,32,1,21.1,20.4,16.9,13.4,0.206,0.218,0.234,0.255,0.288,281.0,161.0,120.0,408.0,281.0,527.2,222.1,127.3,94.9,322.6,222.1,416.7
2026-05-20T17:00,20.3,52,0.00,0,0.06,12.9,24.0,26.9,29.6,330,332,334,336,41.0,65,34,48,0,18.8,19.6,17.1,13.4,0.207,0.217,0.234,0.255,0.288,119.0,53.0,66.0,232.5,119.0,304.5,75.2,33.5,41.7,147.0,75.2,192.6
2026-05-20T18:00,19.5,48,0.00,3,0.03,11.0,24.5,31.8,35.5,328,334,338,340,29.2,44,43,1,0,17.3,18.8,17.2,13.4,0.208,0.217,0.233,0.255,0.288,21.0,4.0,17.0,45.8,21.0,85.1,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-20T19:00,18.4,53,0.00,0,0.03,9.7,21.6,25.9,36.7,315,323,328,339,26.3,67,48,41,0,16.6,17.9,17.2,13.5,0.208,0.216,0.232,0.255,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-20T20:00,17.6,56,0.00,0,0.03,8.4,19.4,22.6,29.2,313,325,329,336,24.1,66,50,44,0,15.9,17.2,17.1,13.5,0.208,0.216,0.232,0.255,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-20T21:00,17.0,62,0.00,0,0.02,7.8,16.3,18.7,22.4,304,317,322,330,22.7,59,1,31,38,15.5,16.9,17.0,13.5,0.209,0.216,0.232,0.255,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-20T22:00,15.6,67,0.00,0,0.02,6.6,15.4,17.2,19.9,283,303,307,318,19.4,24,0,11,15,14.1,16.2,16.8,13.5,0.209,0.216,0.231,0.254,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-20T23:00,14.9,70,0.00,0,0.01,7.2,16.3,18.0,21.5,276,295,299,308,19.1,66,0,0,66,13.6,15.6,16.6,13.6,0.210,0.216,0.231,0.254,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-21T00:00,14.9,71,0.00,0,0.01,8.8,19.0,21.9,26.9,282,295,297,302,22.0,100,15,28,100,13.7,15.2,16.4,13.6,0.211,0.216,0.231,0.255,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-21T01:00,15.0,69,0.00,0,0.01,10.2,21.1,24.7,32.3,288,297,301,305,26.6,100,18,52,100,14.1,15.0,16.2,13.6,0.211,0.217,0.231,0.255,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-21T02:00,15.0,69,0.00,0,0.02,12.0,23.3,26.6,33.2,291,297,298,304,31.3,100,16,46,100,14.2,14.9,16.0,13.6,0.211,0.217,0.230,0.254,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-21T03:00,14.2,73,0.00,0,0.02,13.5,25.1,29.1,36.1,295,299,301,306,33.1,100,31,90,100,13.5,14.6,15.8,13.6,0.212,0.217,0.230,0.254,0.288,1.0,0.0,1.0,0.0,0.0,2.8,12.2,0.0,12.2,0.0,0.0,34.4
2026-05-21T04:00,14.5,71,0.00,0,0.03,14.7,25.6,29.4,35.7,295,298,301,305,37.4,100,50,100,100,14.2,14.6,15.7,13.6,0.212,0.217,0.230,0.254,0.288,35.0,0.0,35.0,0.0,35.0,142.7,62.1,0.0,62.1,0.0,62.1,253.0
2026-05-21T05:00,14.9,69,0.00,0,0.04,16.3,28.7,31.9,35.1,295,297,298,303,40.7,100,41,100,100,15.4,14.8,15.5,13.6,0.212,0.217,0.230,0.254,0.288,103.0,3.0,100.0,11.0,103.0,365.4,134.5,3.9,130.6,14.3,134.5,477.3
2026-05-21T06:00,15.6,69,0.00,0,0.10,17.7,30.0,32.1,33.8,299,300,300,301,41.0,100,40,100,100,17.0,15.2,15.4,13.6,0.212,0.217,0.229,0.254,0.288,214.0,14.0,200.0,31.9,214.0,586.1,252.6,16.5,236.1,37.7,252.6,691.9
2026-05-21T07:00,16.5,66,0.00,0,0.15,18.5,29.9,31.4,32.6,303,304,304,305,41.8,100,41,100,100,18.5,15.9,15.4,13.6,0.210,0.216,0.229,0.253,0.288,333.0,54.0,279.0,91.3,333.0,789.6,372.0,60.3,311.7,102.0,372.0,882.1
2026-05-21T08:00,17.5,64,0.00,0,0.19,19.3,30.1,31.3,31.8,307,307,308,308,43.6,100,7,100,100,19.7,16.8,15.4,13.6,0.208,0.216,0.228,0.253,0.287,453.0,94.0,359.0,130.5,453.0,962.3,487.3,101.1,386.2,140.4,487.3,1035.2
2026-05-21T09:00,18.2,61,0.00,0,0.22,19.3,29.5,30.8,31.3,315,315,315,315,45.0,100,11,99,97,20.7,17.6,15.5,13.7,0.206,0.214,0.228,0.252,0.287,518.0,115.0,403.0,140.6,518.0,1092.2,540.9,120.1,420.8,146.9,540.9,1140.6
2026-05-21T10:00,18.4,58,0.00,10,0.21,17.1,27.9,29.4,30.5,335,336,337,337,44.3,100,75,93,100,19.2,18.0,15.7,13.7,0.204,0.213,0.227,0.252,0.287,413.0,102.0,311.0,116.4,413.0,1170.7,420.2,103.8,316.4,118.4,420.2,1191.2
2026-05-21T11:00,18.2,60,0.00,40,0.18,16.9,27.7,29.4,30.5,336,337,337,337,39.6,100,53,97,100,19.1,17.9,15.8,13.7,0.203,0.212,0.227,0.252,0.287,282.0,33.0,249.0,37.0,282.0,1192.3,279.9,32.8,247.2,36.7,279.9,1183.5
2026-05-21T12:00,17.7,68,0.00,40,0.17,16.3,26.8,28.5,30.0,311,312,313,314,38.2,98,33,95,58,18.8,17.1,15.8,13.7,0.203,0.211,0.226,0.251,0.287,267.0,34.0,233.0,39.3,267.0,1155.5,258.4,32.9,225.5,38.0,258.4,1118.1
2026-05-21T13:00,18.1,66,0.10,45,0.18,14.8,25.2,27.2,28.5,311,313,314,315,35.6,100,38,96,100,18.3,17.2,15.9,13.7,0.203,0.211,0.225,0.251,0.287,277.0,29.0,248.0,36.4,277.0,1063.0,260.5,27.3,233.2,34.3,260.5,999.5
2026-05-21T14:00,18.4,66,0.10,43,0.16,13.5,23.7,26.1,27.7,326,327,327,328,33.5,97,31,93,31,18.5,17.3,15.9,13.7,0.204,0.210,0.225,0.251,0.287,231.0,29.0,202.0,42.1,231.0,921.0,209.6,26.3,183.3,38.2,209.6,835.8
2026-05-21T15:00,18.4,68,0.00,23,0.13,10.5,18.3,21.2,24.6,311,317,320,325,30.6,93,37,86,0,18.4,17.2,16.0,13.7,0.204,0.210,0.225,0.250,0.286,179.0,46.0,133.0,83.1,179.0,739.3,154.5,39.7,114.8,71.7,154.5,638.0
2026-05-21T16:00,18.7,66,0.00,23,0.10,9.4,17.6,20.7,25.0,320,325,329,333,24.1,92,18,87,0,17.7,17.2,16.0,13.7,0.205,0.210,0.224,0.250,0.286,137.0,35.0,102.0,88.2,137.0,530.1,108.5,27.7,80.8,69.8,108.5,419.8
2026-05-21T17:00,18.5,66,0.00,5,0.06,9.2,17.3,21.9,26.1,318,324,330,336,23.0,84,50,75,0,16.9,17.0,16.0,13.7,0.206,0.211,0.224,0.250,0.286,71.0,13.0,58.0,56.4,71.0,307.8,45.2,8.3,36.9,35.9,45.2,196.0
2026-05-21T18:00,18.1,65,0.00,0,0.04,7.7,17.9,21.4,28.1,307,322,327,337,22.0,100,33,61,100,16.2,16.8,16.1,13.8,0.206,0.211,0.224,0.250,0.286,18.0,2.0,16.0,22.6,18.0,88.4,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-21T19:00,17.4,68,0.00,3,0.03,7.2,17.3,20.7,27.3,297,313,320,329,19.8,100,4,75,100,15.8,16.3,16.0,13.8,0.207,0.211,0.224,0.250,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-21T20:00,16.9,70,0.00,0,0.03,7.6,17.6,20.4,27.7,295,313,319,332,20.2,100,2,42,100,15.0,15.9,15.9,13.8,0.208,0.212,0.224,0.250,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-21T21:00,16.3,72,0.00,0,0.02,8.2,18.6,21.4,27.3,293,311,316,326,20.2,100,1,55,100,14.7,15.4,15.8,13.8,0.208,0.212,0.224,0.250,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-21T22:00,15.9,70,0.00,0,0.03,8.0,17.7,20.1,24.1,288,308,313,322,22.3,100,0,43,100,14.2,15.2,15.7,13.8,0.209,0.213,0.224,0.250,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-21T23:00,15.6,70,0.00,0,0.02,8.2,17.9,20.0,23.7,285,304,309,317,21.2,100,0,32,100,14.0,14.9,15.6,13.8,0.209,0.213,0.224,0.249,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-22T00:00,15.4,68,0.00,0,0.03,9.6,20.1,23.1,27.8,290,303,307,313,25.6,100,0,9,100,14.0,14.7,15.4,13.8,0.215,0.219,0.229,0.259,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-22T01:00,15.1,65,0.00,0,0.03,10.7,20.8,23.9,28.2,290,300,304,309,28.4,100,0,38,99,13.6,14.5,15.3,13.8,0.215,0.219,0.230,0.259,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-22T02:00,14.7,68,0.00,0,0.03,10.6,20.8,23.6,28.6,288,298,301,306,28.4,99,4,43,98,13.3,14.3,15.2,13.8,0.215,0.219,0.230,0.259,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-22T03:00,14.6,71,0.00,3,0.03,10.8,20.6,24.1,28.7,291,299,302,305,28.4,98,25,83,78,13.7,14.1,15.0,13.8,0.216,0.219,0.230,0.259,0.296,1.0,0.0,1.0,0.0,0.0,3.4,11.1,0.0,11.1,0.0,0.0,37.7
2026-05-22T04:00,14.9,69,0.00,13,0.04,11.0,20.5,23.1,27.8,293,298,301,304,29.5,100,43,97,72,14.0,14.2,14.9,13.8,0.216,0.220,0.230,0.259,0.296,19.0,0.0,19.0,0.0,19.0,145.8,33.4,0.0,33.4,0.0,33.4,255.9
2026-05-22T05:00,14.9,73,0.20,20,0.05,12.2,21.1,23.5,27.2,294,297,299,302,31.3,95,49,89,14,14.7,14.4,14.8,13.8,0.217,0.220,0.230,0.259,0.296,55.0,5.0,50.0,18.1,55.0,368.1,71.7,6.5,65.2,23.6,71.7,479.8
2026-05-22T06:00,14.8,76,0.20,25,0.09,11.4,19.4,21.9,25.8,298,301,303,306,31.3,100,47,100,1,14.6,14.5,14.7,13.8,0.222,0.222,0.231,0.258,0.296,105.0,15.0,90.0,34.0,105.0,588.4,123.9,17.7,106.2,40.2,123.9,694.0
2026-05-22T07:00,15.5,77,0.10,35,0.13,12.6,19.8,21.9,24.8,297,299,300,303,31.7,95,39,90,0,16.9,14.9,14.7,13.8,0.222,0.224,0.231,0.258,0.295,193.0,31.0,162.0,52.3,193.0,791.7,215.5,34.6,180.9,58.4,215.5,884.0
2026-05-22T08:00,16.6,77,0.00,18,0.23,14.7,22.3,23.3,23.5,301,301,302,302,33.5,86,43,74,0,18.6,15.9,14.7,13.8,0.220,0.224,0.231,0.258,0.295,411.0,122.0,289.0,169.0,411.0,964.1,442.0,131.2,310.8,181.7,442.0,1036.9
2026-05-22T09:00,17.6,75,0.00,5,0.28,15.6,22.8,23.5,24.2,308,309,310,311,34.9,79,40,64,0,20.5,16.9,14.8,13.8,0.217,0.222,0.231,0.257,0.295,519.0,194.0,325.0,236.8,519.0,1093.9,541.9,202.6,339.3,247.3,541.9,1142.1
